,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU
218,2024-02-17,Michigan,65.588295,Michigan St.,63.793957,0,1.7943382,129.38225
2541,2024-02-17,Denver,73.814384,North Dakota St.,72.40649,0,1.407898,146.22087
2111,2024-02-17,Monmouth,68.64977,Stony Brook,66.85483,0,1.7949448,135.50461
755,2024-02-17,San Jose St.,67.652145,Wyoming,61.397343,0,6.2548027,129.04948
3180,2024-02-17,Oakland,76.659935,IUPUI,68.08291,0,8.577026,144.74284
2156,2024-02-17,George Washington,72.23393,Richmond,73.628105,0,-1.3941727,145.86203
3050,2024-02-17,Norfolk St.,77.88718,South Carolina St.,65.65304,0,12.2341385,143.54022
3216,2024-02-17,Little Rock,82.62697,Southern Indiana,74.458565,0,8.168404,157.08554
3123,2024-02-17,Furman,82.76965,Chattanooga,71.18932,0,11.58033,153.95898
3117,2024-02-17,The Citadel,75.601135,VMI,65.28668,0,10.314453,140.88782
546,2024-02-17,UT Rio Grande Valley,71.84661,UT Arlington,72.229385,0,-0.38277435,144.07599
460,2024-02-17,Dayton,67.021,Fordham,58.238758,0,8.782246,125.259766
2266,2024-02-17,Morgan St.,68.780334,Maryland Eastern Shore,73.60098,0,-4.820648,142.38132
4140,2024-02-17,Miami OH,75.89076,Ball St.,70.06385,0,5.826912,145.95462
4144,2024-02-17,Buffalo,65.38018,Akron,69.61169,0,-4.2315063,134.99187
3098,2024-02-17,Wofford,61.87888,UNC Greensboro,66.206696,0,-4.327816,128.08557
2203,2024-02-17,Nicholls St.,70.003944,McNeese St.,72.18767,0,-2.1837234,142.19162
4158,2024-02-17,Toledo,82.586685,Ohio,79.19012,0,3.3965683,161.7768
626,2024-02-17,Stephen F. Austin,79.535545,Abilene Christian,70.99543,0,8.540115,150.53098
3269,2024-02-17,Missouri St.,70.90033,Valparaiso,58.06229,0,12.838039,128.96262
2208,2024-02-17,High Point,68.985466,Radford,69.521515,0,-0.5360489,138.50699
2125,2024-02-18,Manhattan,64.72023,Rider,67.75372,0,-3.033493,132.47395
1554,2024-02-18,UAB,68.009865,North Texas,63.78652,0,4.2233467,131.79639
4598,2024-02-18,Ohio St.,67.331245,Purdue,67.58327,0,-0.2520218,134.91452
2138,2024-02-18,Iona,69.525536,Saint Peter's,54.46462,0,15.060917,123.99016
3038,2024-02-18,Illinois Chicago,74.50478,Belmont,72.33657,0,2.168213,146.84135
1424,2024-02-18,Northern Iowa,68.27317,Bradley,64.96216,0,3.3110123,133.23532
1808,2024-02-18,Quinnipiac,66.35511,Niagara,60.87969,0,5.475422,127.2348
196,2024-02-18,Minnesota,59.822308,Rutgers,64.066315,0,-4.244007,123.888626
169,2024-02-18,Indiana,70.06698,Northwestern,61.984478,0,8.0825,132.05145
1724,2024-02-18,Siena,70.280495,Canisius,65.69354,0,4.586952,135.97403
1289,2024-02-18,St. John's,72.85504,Seton Hall,64.77122,0,8.083824,137.62625
2459,2024-02-18,UCLA,69.95233,Utah,56.549313,0,13.403019,126.50165
380,2024-02-18,Rhode Island,61.87526,Loyola Chicago,64.979836,0,-3.104576,126.855095
1488,2024-02-18,SMU,77.41027,Memphis,77.89792,0,-0.487648,155.3082
3306,2024-02-18,Drake,76.555244,Murray St.,69.71485,0,6.840393,146.2701
2621,2024-02-18,Fairfield,62.63916,Mount St. Mary's,58.54833,0,4.0908318,121.187485
1215,2024-02-18,South Florida,64.54092,Florida Atlantic,68.78013,0,-4.239212,133.32104
2065,2024-02-18,Temple,76.80949,UTSA,61.309956,0,15.499531,138.11945
2047,2024-02-18,East Carolina,78.392204,Tulane,77.96423,0,0.4279709,156.35645
1571,2024-02-18,Charlotte,64.47419,Wichita St.,66.01799,0,-1.5438004,130.49219
3233,2024-02-18,Illinois St.,76.21429,Evansville,61.110016,0,15.104271,137.32431
1968,2024-02-19,Southeastern Louisiana,78.86382,Lamar,69.66898,0,9.1948395,148.5328
3931,2024-02-19,Virginia Tech,68.44763,Virginia,64.92648,0,3.5211487,133.37411
862,2024-02-19,Delaware St.,74.565315,Morgan St.,67.71439,0,6.8509216,142.27971
1365,2024-02-19,New Orleans,80.31997,Nicholls St.,77.84965,0,2.4703217,158.16962
1472,2024-02-19,Texas Southern,72.381905,Southern,65.78795,0,6.593956,138.16986
1638,2024-02-19,Alabama St.,69.19439,Mississippi Valley St.,65.09179,0,4.1026,134.28618
4387,2024-02-19,Alabama A&M,71.426216,Arkansas Pine Bluff,68.304955,0,3.1212616,139.73117
3558,2024-02-19,Texas,76.03765,Kansas St.,67.30445,0,8.7332,143.3421
4652,2024-02-19,Norfolk St.,68.63021,North Carolina Central,64.44315,0,4.1870575,133.07336
4372,2024-02-19,Jackson St.,77.839485,Bethune Cookman,64.297005,0,13.54248,142.13649
3898,2024-02-19,Maryland Eastern Shore,70.33377,Coppin St.,67.34214,0,2.9916306,137.6759
1753,2024-02-19,Lafayette,60.505314,Colgate,71.602165,0,-11.096851,132.10748
3052,2024-02-19,Howard,83.28626,South Carolina St.,71.08484,0,12.201424,154.3711
1130,2024-02-19,Charleston,82.88033,William & Mary,66.096214,0,16.784119,148.97655
292,2024-02-19,Incarnate Word,66.03667,Texas A&M Commerce,67.69363,0,-1.6569595,133.73029
4740,2024-02-19,Alcorn St.,71.741455,Florida A&M,62.953278,0,8.7881775,134.69473
1390,2024-02-19,Texas A&M Corpus Chris,77.839745,Northwestern St.,68.39561,0,9.444138,146.23535
4524,2024-02-19,Houston,71.21009,Iowa St.,59.802322,0,11.407768,131.01242
2433,2024-02-19,Prairie View A&M,59.84453,Grambling St.,66.91095,0,-7.0664215,126.75548
4570,2024-02-20,Texas Tech,65.63486,TCU,64.889595,0,0.74526215,130.52444
1845,2024-02-20,Florida St.,75.73795,Boston College,65.4802,0,10.257751,141.21815
1278,2024-02-20,Creighton,72.79215,Connecticut,65.55435,0,7.2378006,138.3465
4139,2024-02-20,Northern Illinois,77.35392,Ball St.,71.09618,0,6.257736,148.4501
2370,2024-02-20,Wisconsin,64.60262,Maryland,58.327755,0,6.274868,122.930374
806,2024-02-20,Utah St.,58.121048,San Diego St.,66.49634,0,-8.37529,124.617386
776,2024-02-20,Boise St.,74.563835,San Jose St.,59.46706,0,15.096775,134.0309
4549,2024-02-20,BYU,74.19569,Baylor,69.12229,0,5.073395,143.31798
434,2024-02-20,Duquesne,79.62341,Saint Louis,73.20237,0,6.4210434,152.82578
1176,2024-02-20,Buffalo,78.31375,Eastern Michigan,71.359215,0,6.9545364,149.67297
461,2024-02-20,Davidson,66.44272,Fordham,66.18383,0,0.25888824,132.62656
1825,2024-02-20,Wake Forest,73.13532,Pittsburgh,68.732,0,4.4033203,141.86732
5142,2024-02-20,Central Michigan,74.081764,Bowling Green,73.11946,0,0.96230316,147.20123
1760,2024-02-20,Missouri,64.75412,Tennessee,67.52118,0,-2.7670593,132.2753
4641,2024-02-20,Villanova,74.50515,Butler,60.852566,0,13.652584,135.35771
3221,2024-02-20,Morehead St.,75.21704,Southern Indiana,60.264034,0,14.953007,135.48108
4146,2024-02-20,Toledo,73.47794,Akron,74.41946,0,-0.94151306,147.8974
4276,2024-02-20,West Virginia,70.45835,UCF,62.526142,0,7.932209,132.9845
76,2024-02-20,Michigan St.,83.8256,Iowa,73.24798,0,10.577621,157.07358
2684,2024-02-20,Texas A&M,68.12338,Arkansas,64.99616,0,3.1272202,133.11954
3957,2024-02-20,N.C. State,79.96378,Syracuse,69.32891,0,10.634872,149.2927
705,2024-02-20,Saint Mary's,68.49314,San Francisco,56.857586,0,11.635555,125.35072
4287,2024-02-20,Ohio,75.76498,Kent St.,72.15734,0,3.6076355,147.92232
754,2024-02-20,Nevada,78.59345,Wyoming,61.088085,0,17.505367,139.68153
4079,2024-02-20,Massachusetts,68.11879,VCU,74.12888,0,-6.0100937,142.24768
4172,2024-02-20,Western Michigan,68.59417,Miami OH,67.37313,0,1.2210388,135.9673
4401,2024-02-21,Indiana,76.60081,Nebraska,68.34507,0,8.255737,144.94588
4807,2024-02-21,Vanderbilt,71.37907,Georgia,70.68891,0,0.690155,142.06798
2034,2024-02-21,Wichita St.,78.22042,Tulsa,65.07,0,13.150421,143.29042
1298,2024-02-21,Marquette,86.93539,DePaul,68.25213,0,18.683258,155.18752
3070,2024-02-21,Winthrop,77.12805,Presbyterian,62.5529,0,14.575153,139.68095
1698,2024-02-21,Pacific,81.09864,Pepperdine,71.7873,0,9.31134,152.88594
3865,2024-02-21,Loyola MD,67.17657,Navy,63.049786,0,4.1267815,130.22635
3728,2024-02-21,Marshall,82.16987,James Madison,81.639,0,0.53086853,163.80887
1360,2024-02-21,Georgetown,69.68243,St. John's,75.47877,0,-5.796341,145.1612
1456,2024-02-21,Samford,78.105446,Furman,72.04794,0,6.0575027,150.15338
1316,2024-02-21,Xavier,77.74169,Providence,65.86377,0,11.877922,143.60547
3112,2024-02-21,East Tennessee St.,76.63735,VMI,63.231655,0,13.405697,139.869
4477,2024-02-21,USC Upstate,74.95908,Charleston Southern,68.56738,0,6.3917007,143.52646
948,2024-02-21,Air Force,64.087776,UNLV,68.47811,0,-4.390335,132.56589
3090,2024-02-21,UNC Greensboro,70.42453,Western Carolina,62.865948,0,7.5585823,133.29048
1504,2024-02-21,Memphis,79.03919,Charlotte,60.27841,0,18.76078,139.3176
3835,2024-02-21,American,66.41895,Boston University,61.167957,0,5.2509956,127.586914
2980,2024-02-21,UTSA,68.1022,South Florida,74.273315,0,-6.171112,142.37552
2211,2024-02-21,Gardner Webb,66.96769,Radford,63.249836,0,3.7178535,130.21753
445,2024-02-21,Saint Joseph's,83.472015,George Washington,72.10606,0,11.365959,155.57806
3303,2024-02-21,Southern Illinois,62.83534,Murray St.,67.80683,0,-4.971493,130.64217
3037,2024-02-21,Drake,77.95582,Belmont,69.639534,0,8.316284,147.59535
1002,2024-02-21,Mercer,70.82154,The Citadel,62.36261,0,8.458931,133.18414
2307,2024-02-21,Army,71.81653,Lehigh,67.510376,0,4.3061523,139.3269
3919,2024-02-21,Miami FL,72.56843,Duke,69.37344,0,3.1949844,141.94186
4574,2024-02-21,Cincinnati,73.249756,Oklahoma St.,62.70276,0,10.546997,135.95251
1898,2024-02-21,Georgia Tech,63.572353,Clemson,68.92447,0,-5.3521156,132.49683
1423,2024-02-21,Missouri St.,62.057922,Bradley,61.359238,0,0.6986847,123.41716
1018,2024-02-21,Georgia St.,78.75984,Coastal Carolina,66.55181,0,12.208031,145.31165
2155,2024-02-21,Rhode Island,66.44977,Richmond,63.63042,0,2.8193474,130.08018
3907,2024-02-21,LSU,67.72469,Kentucky,65.48255,0,2.2421417,133.20724
125,2024-02-21,Penn St.,67.52269,Illinois,72.09601,0,-4.5733185,139.6187
2899,2024-02-21,Jacksonville St.,65.76786,Middle Tennessee,64.077354,0,1.690506,129.84521
736,2024-02-21,New Mexico,83.679955,Colorado St.,70.958305,0,12.721649,154.63826
3531,2024-02-21,Valparaiso,63.040974,Indiana St.,71.39194,0,-8.350964,134.4329
2330,2024-02-21,Holy Cross,71.13859,Bucknell,67.00106,0,4.1375275,138.13965
3146,2024-02-21,Chattanooga,78.56012,Wofford,70.26328,0,8.296837,148.8234
3463,2024-02-21,Mississippi St.,73.406105,Mississippi,59.41747,0,13.988636,132.82358
2970,2024-02-21,Longwood,65.58495,UNC Asheville,65.07285,0,0.5121002,130.6578
430,2024-02-21,George Mason,59.912365,Dayton,66.34582,0,-6.4334526,126.25818
3518,2024-02-21,Illinois St.,67.28806,Northern Iowa,67.42169,0,-0.13362885,134.70975
2669,2024-02-21,Alabama,87.24174,Florida,72.58602,0,14.655716,159.82776
2169,2024-02-21,La Salle,63.61173,St. Bonaventure,68.00862,0,-4.3968925,131.62035
1922,2024-02-21,Louisville,69.12435,Notre Dame,63.20387,0,5.9204826,132.32822
1475,2024-02-21,UAB,83.755684,Rice,76.34661,0,7.409073,160.1023
3236,2024-02-21,Illinois Chicago,78.161476,Evansville,67.52094,0,10.640533,145.68242
4448,2024-02-22,Wagner,62.924274,Central Connecticut,58.33682,0,4.5874557,121.26109
4590,2024-02-22,Robert Morris,70.59506,Oakland,66.00275,0,4.5923157,136.59781
502,2024-02-22,UTEP,66.82229,Louisiana Tech,62.09764,0,4.7246475,128.91992
5018,2024-02-22,Bellarmine,78.929016,Central Arkansas,63.478542,0,15.450474,142.40756
616,2024-02-22,Utah Valley,78.758575,UT Rio Grande Valley,65.778755,0,12.97982,144.53732
1798,2024-02-22,Stanford,71.591736,Oregon,66.437355,0,5.154381,138.02908
4751,2024-02-22,Tennessee St.,76.20153,Eastern Illinois,71.07571,0,5.125824,147.27724
4831,2024-02-22,Sacred Heart,78.92767,Fairleigh Dickinson,72.75602,0,6.1716537,151.68369
25,2024-02-22,Western Illinois,65.251274,Morehead St.,65.36323,0,-0.111953735,130.6145
3766,2024-02-22,Georgia Southern,63.063953,Texas St.,64.516685,0,-1.4527321,127.58064
3767,2024-02-22,Southern Miss,71.41446,South Alabama,63.23216,0,8.182301,134.64662
2336,2024-02-22,Minnesota,60.843723,Ohio St.,67.06722,0,-6.2234993,127.91095
1060,2024-02-22,Towson,73.93255,Monmouth,58.48404,0,15.448509,132.4166
592,2024-02-22,Abilene Christian,72.69547,Cal Baptist,66.4212,0,6.274269,139.11667
3000,2024-02-22,South Dakota,67.75418,UMKC,64.57267,0,3.181511,132.32684
2354,2024-02-22,LIU,75.181854,Le Moyne,76.30386,0,-1.1220093,151.48572
578,2024-02-22,Tarleton St.,63.22702,Grand Canyon,66.59156,0,-3.36454,129.81857
1106,2024-02-22,Stony Brook,72.72747,North Carolina A&T,59.710587,0,13.016884,132.43805
3649,2024-02-22,Maine,72.692314,UMBC,64.39968,0,8.292633,137.092
2093,2024-02-22,Northern Kentucky,65.71633,Cleveland St.,63.3974,0,2.3189316,129.11374
3443,2024-02-22,North Dakota St.,76.8389,St. Thomas,69.99363,0,6.8452682,146.83252
2382,2024-02-22,Northern Colorado,81.60536,Idaho,67.60501,0,14.000351,149.21037
4967,2024-02-22,Tennessee Tech,69.95948,SIU Edwardsville,68.207664,0,1.7518158,138.16714
3664,2024-02-22,New Hampshire,69.61382,NJIT,65.402176,0,4.211647,135.01599
3354,2024-02-22,Cal St. Fullerton,65.584816,Cal Poly,55.357494,0,10.227322,120.94231
4999,2024-02-22,Lindenwood,73.74222,Tennessee Martin,74.261475,0,-0.5192566,148.0037
3014,2024-02-22,South Dakota St.,84.54714,Denver,65.477295,0,19.069847,150.02444
2996,2024-02-22,Detroit Mercy,73.95056,Wright St.,83.80442,0,-9.853859,157.75497
1116,2024-02-22,Hofstra,70.03461,Drexel,66.97156,0,3.0630493,137.00616
2410,2024-02-22,Northern Arizona,74.070435,Eastern Washington,74.254845,0,-0.1844101,148.32529
2793,2024-02-22,UC Riverside,72.28259,UC San Diego,65.68082,0,6.601776,137.96341
3696,2024-02-22,UMass Lowell,76.780334,Binghamton,66.5701,0,10.210236,143.35043
48,2024-02-22,Portland,80.35803,Gonzaga,88.87342,0,-8.5153885,169.23145
982,2024-02-22,Albany,63.17703,Vermont,67.53287,0,-4.355839,130.7099
4461,2024-02-22,FIU,62.47406,Liberty,67.251045,0,-4.776985,129.7251
1039,2024-02-22,Northeastern,70.738106,Elon,61.43202,0,9.3060875,132.17012
1081,2024-02-22,William & Mary,61.10439,UNC Wilmington,66.21072,0,-5.106327,127.31511
650,2024-02-22,UT Arlington,74.81159,Southern Utah,64.09662,0,10.714973,138.9082
2846,2024-02-22,Delaware,77.337456,Charleston,82.75035,0,-5.412895,160.0878
2834,2024-02-22,Arizona,84.11893,Washington St.,63.276875,0,20.842052,147.3958
2572,2024-02-22,Seattle,75.77474,Stephen F. Austin,70.141304,0,5.633438,145.91605
4347,2024-02-22,Nebraska Omaha,78.23957,Oral Roberts,80.44922,0,-2.2096481,158.68878
5061,2024-02-22,Southeast Missouri St.,80.06101,Little Rock,78.66089,0,1.4001236,158.7219
872,2024-02-22,UC Irvine,71.18049,UC Santa Barbara,62.280933,0,8.899555,133.46143
2527,2024-02-22,Arizona St.,72.23463,Washington,66.6052,0,5.629425,138.83983
928,2024-02-22,Montana St.,74.09408,Portland St.,70.80497,0,3.2891083,144.89905
4023,2024-02-22,Florida Gulf Coast,76.093056,Kennesaw St.,67.961464,0,8.131592,144.05452
925,2024-02-22,Long Beach St.,75.8892,Cal St. Bakersfield,59.420124,0,16.469074,135.30933
3794,2024-02-22,Louisiana Monroe,66.55225,Louisiana,69.39248,0,-2.8402252,135.94473
4053,2024-02-22,Stetson,81.04914,Queens,75.42521,0,5.623932,156.47435
2638,2024-02-22,Arkansas St.,71.929695,Troy,62.512714,0,9.416981,134.44241
1538,2024-02-22,Florida Atlantic,80.16079,SMU,67.54318,0,12.617607,147.70398
1583,2024-02-22,Merrimack,71.32206,Saint Francis,60.46217,0,10.85989,131.78423
2446,2024-02-22,California,71.103035,Oregon St.,64.225655,0,6.8773804,135.32869
5042,2024-02-22,Eastern Kentucky,81.69196,North Alabama,75.39246,0,6.2994995,157.08443
1666,2024-02-22,Santa Clara,74.5839,Loyola Marymount,70.008705,0,4.5751953,144.5926
1404,2024-02-22,Montana,67.783424,Sacramento St.,63.21344,0,4.5699844,130.99686
4117,2024-02-22,Campbell,67.43984,Hampton,66.450836,0,0.98900604,133.89069
5076,2024-02-22,Cal St. Northridge,65.97296,UC Davis,74.868385,0,-8.895424,140.84134
152,2024-02-22,Northwestern,65.65966,Michigan,60.677326,0,4.982334,126.33699
2559,2024-02-22,New Mexico St.,66.030945,Sam Houston St.,64.78372,0,1.2472229,130.81467
195,2024-02-22,Purdue,75.69454,Rutgers,61.548824,0,14.145718,137.24336
5126,2024-02-22,Old Dominion,62.03014,Appalachian St.,61.767105,0,0.26303482,123.79724
1817,2024-02-23,Canisius,65.7339,Niagara,60.193623,0,5.5402794,125.92752
4925,2024-02-23,Jacksonville,67.7391,North Florida,61.290287,0,6.4488106,129.02939
3618,2024-02-23,Cornell,76.20142,Yale,75.11188,0,1.0895462,151.3133
347,2024-02-23,Rider,72.543976,Iona,72.90916,0,-0.36518097,145.45312
3809,2024-02-23,Columbia,69.69108,Brown,74.72635,0,-5.0352707,144.41742
4974,2024-02-23,Milwaukee,78.37266,Youngstown St.,75.008354,0,3.3643036,153.38101
5104,2024-02-23,Manhattan,63.695953,Marist,65.06196,0,-1.366005,128.7579
255,2024-02-23,Dartmouth,73.363556,Penn,68.94876,0,4.414795,142.31232
334,2024-02-23,Harvard,64.601006,Princeton,64.618835,0,-0.017829895,129.21985
790,2024-02-23,San Jose St.,60.540546,Nevada,64.800224,0,-4.259678,125.340775
1597,2024-02-23,Green Bay,68.35517,Purdue Fort Wayne,71.02438,0,-2.6692123,139.37955
2140,2024-02-23,Mount St. Mary's,60.8744,Saint Peter's,56.986767,0,3.8876343,117.86117
4423,2024-02-23,Quinnipiac,68.547646,Fairfield,65.263695,0,3.2839508,133.81134
404,2024-02-23,Fordham,69.13025,Duquesne,65.54769,0,3.5825577,134.67795
805,2024-02-24,Wyoming,61.09859,Boise St.,69.27356,0,-8.174969,130.37215
3138,2024-02-24,Furman,80.59197,Wofford,67.104614,0,13.487358,147.6966
294,2024-02-24,Nicholls St.,69.59435,Texas A&M Commerce,68.508965,0,1.0853882,138.10332
4763,2024-02-24,Tennessee Tech,66.64988,Eastern Illinois,63.982983,0,2.6668968,130.63286
2079,2024-02-24,Rice,77.893715,East Carolina,73.843636,0,4.0500793,151.73735
3436,2024-02-24,South Dakota St.,80.78791,St. Thomas,66.98962,0,13.798294,147.77753
4545,2024-02-24,Kansas,78.43329,Texas,64.75494,0,13.678352,143.18823
823,2024-02-24,New Mexico,78.206024,Air Force,60.56354,0,17.642483,138.76956
743,2024-02-24,UNLV,78.19791,Colorado St.,71.0597,0,7.1382065,149.2576
2280,2024-02-24,UNC Asheville,70.78826,Gardner Webb,64.06538,0,6.722885,134.85364
2441,2024-02-24,Southern,61.4877,Grambling St.,64.961716,0,-3.4740143,126.44942
1034,2024-02-24,Hofstra,82.93287,Elon,63.82893,0,19.10394,146.7618
3778,2024-02-24,Arkansas St.,65.768555,South Alabama,62.83873,0,2.9298248,128.60728
4780,2024-02-24,Kansas St.,80.57669,BYU,70.290405,0,10.286285,150.8671
579,2024-02-24,Abilene Christian,69.33078,Grand Canyon,67.27882,0,2.0519638,136.60959
4841,2024-02-24,Le Moyne,66.96021,Fairleigh Dickinson,72.56475,0,-5.604538,139.52496
2265,2024-02-24,North Carolina Central,65.86286,Maryland Eastern Shore,63.398087,0,2.464775,129.26096
5063,2024-02-24,Cal St. Bakersfield,61.44159,UC Davis,67.98507,0,-6.54348,129.42667
1868,2024-02-24,Clemson,79.00352,Florida St.,69.66162,0,9.341896,148.66513
694,2024-02-24,Saint Mary's,81.37849,San Diego,55.615665,0,25.762821,136.99416
3259,2024-02-24,Murray St.,78.74714,Valparaiso,65.65446,0,13.092682,144.4016
2568,2024-02-24,Utah Valley,73.36962,Stephen F. Austin,69.957405,0,3.4122162,143.32703
2849,2024-02-24,Towson,74.74725,Charleston,73.135414,0,1.6118393,147.88266
4536,2024-02-24,Baylor,70.83732,Houston,63.792805,0,7.0445137,134.63013
1400,2024-02-24,Montana St.,65.53525,Sacramento St.,63.08843,0,2.4468193,128.62367
2644,2024-02-24,Vermont,76.32638,Bryant,61.600506,0,14.725872,137.92688
4819,2024-02-24,Wagner,71.35667,LIU,55.573486,0,15.78318,126.93015
3765,2024-02-24,Georgia St.,65.65644,Texas St.,62.27153,0,3.3849106,127.92797
3101,2024-02-24,Mercer,60.59142,UNC Greensboro,63.428577,0,-2.8371582,124.02
449,2024-02-24,Saint Louis,83.7154,George Washington,71.51864,0,12.196762,155.23404
591,2024-02-24,Tarleton St.,65.25763,Cal Baptist,63.472393,0,1.7852364,128.73003
4678,2024-02-24,Alcorn St.,72.04548,Jackson St.,71.499535,0,0.5459442,143.54501
1233,2024-02-24,Western Michigan,69.43662,Buffalo,69.648735,0,-0.21211243,139.08536
2877,2024-02-24,FIU,72.29815,Jacksonville St.,67.10544,0,5.192711,139.4036
2700,2024-02-24,LSU,63.8177,Mississippi St.,60.564854,0,3.2528458,124.38255
3940,2024-02-24,Miami FL,80.72824,Georgia Tech,65.64242,0,15.085823,146.37067
173,2024-02-24,Penn St.,67.404625,Indiana,66.92525,0,0.47937775,134.32986
2639,2024-02-24,Louisiana Monroe,67.30941,Troy,66.27787,0,1.0315399,133.58728
1921,2024-02-24,Syracuse,71.649666,Notre Dame,64.15436,0,7.495308,135.80402
5081,2024-02-24,Charleston Southern,74.31309,High Point,69.02323,0,5.289856,143.33632
4302,2024-02-24,North Dakota St.,77.272896,North Dakota,69.03067,0,8.242226,146.30356
5128,2024-02-24,Marshall,70.14438,Appalachian St.,68.06782,0,2.076561,138.21219
1012,2024-02-24,Old Dominion,74.250496,Coastal Carolina,61.042446,0,13.20805,135.29294
2067,2024-02-24,North Texas,75.117424,UTSA,54.483227,0,20.634197,129.60065
682,2024-02-24,UC San Diego,61.426296,UC Irvine,74.52725,0,-13.100956,135.95355
252,2024-02-24,Harvard,70.43873,Penn,64.58892,0,5.8498077,135.02765
3487,2024-02-24,Austin Peay,76.57879,Lipscomb,72.57627,0,4.0025177,149.15506
3971,2024-02-24,Winthrop,80.893074,USC Upstate,68.7446,0,12.148476,149.63766
4289,2024-02-24,Akron,68.38917,Kent St.,63.89566,0,4.4935074,132.28482
1941,2024-02-24,Pittsburgh,72.92539,Virginia Tech,65.77102,0,7.154373,138.69641
2232,2024-02-24,Coppin St.,61.81323,Norfolk St.,70.99072,0,-9.177494,132.80396
3191,2024-02-24,Bowling Green,82.58514,Toledo,78.674286,0,3.9108505,161.25943
73,2024-02-24,Illinois,90.94519,Iowa,77.41367,0,13.531517,168.35886
2920,2024-02-24,Middle Tennessee,73.42631,Western Kentucky,66.844894,0,6.5814133,140.27121
