,Date,Team,Score,Opponent,Opponent Score,Location,Spread,OU,Win Percent
0,2023-11-06,Wichita St.,75.72842639359014,Lipscomb,68.84411564478737,0,6.8843107488027755,144.5725420383775,0.008
0,2023-11-06,Vermont,71.92458487634737,Merrimack,58.49488910672337,0,13.429695769623997,130.41947398307073,0.0
0,2023-11-06,Colgate,74.28482745509984,Brown,69.34324977048522,0,4.941577684614629,143.62807722558506,0.036
0,2023-11-06,Louisville,77.75461030887752,UMBC,65.69741197242647,0,12.057198336451052,143.45202228130398,0.0
0,2023-11-06,Richmond,78.65076582396857,VMI,61.341388715565486,0,17.309377108403083,139.99215453953406,0.0
0,2023-11-06,Georgia Tech,74.0648951157758,Georgia Southern,64.43345434714787,0,9.631440768627925,138.49834946292367,0.001
0,2023-11-06,South Dakota St.,72.42574465714704,Akron,69.70383780879219,0,2.7219068483548483,142.12958246593922,0.149
0,2023-11-06,Saint Louis,82.57492837965336,Southern Indiana,65.05721807203123,0,17.517710307622124,147.6321464516846,0.0
0,2023-11-06,Minnesota,78.49921662511451,Bethune Cookman,60.65667314823113,0,17.842543476883385,139.15588977334565,0.0
0,2023-11-06,Boston College,72.44914160227542,Fairfield,62.587416409401776,0,9.861725192873642,135.0365580116772,0.0
0,2023-11-06,Middle Tennessee,72.11538572639552,Northern Kentucky,64.8132013389017,0,7.30218438749381,136.92858706529722,0.014
0,2023-11-06,Wake Forest,82.7771549189377,Elon,60.582783163171,0,22.194371755766696,143.3599380821087,0.0
0,2023-11-06,BYU,92.32076809045378,Houston Christian,59.77716548634807,0,32.543602604105715,152.09793357680184,0.0
0,2023-11-06,Ohio St.,82.47083741377686,Oakland,61.223571690625064,0,21.2472657231518,143.69440910440193,0.0
0,2023-11-06,Xavier,83.78423581137272,Robert Morris,59.20962710691885,0,24.574608704453873,142.99386291829157,0.0
0,2023-11-06,Virginia,73.95973368518337,Tarleton St.,57.15526383881915,0,16.804469846364213,131.11499752400252,0.0
0,2023-11-06,Memphis,83.37911933898842,Jackson St.,62.37407092503595,0,21.005048413952466,145.75319026402437,0.0
0,2023-11-06,Iowa St.,81.91273027010827,Green Bay,53.66291904496722,0,28.249811225141052,135.57564931507548,0.0
0,2023-11-06,TCU,81.90086671661558,Southern,54.90662300377125,0,26.99424371284433,136.80748972038683,0.0
0,2023-11-06,Florida,82.57092880898718,Loyola MD,59.354082292650865,0,23.21684651633631,141.92501110163803,0.0
0,2023-11-06,San Diego St.,74.27463819059057,Cal St. Fullerton,58.230737667617525,0,16.04390052297304,132.50537585820808,0.0
0,2023-11-06,UCLA,84.06048183965011,Saint Francis,53.84659179227041,0,30.2138900473797,137.90707363192053,0.0
0,2023-11-06,Texas A&M,80.64861706525544,Texas A&M Commerce,57.84362910251282,0,22.804987962742615,138.49224616776826,0.0
0,2023-11-06,Villanova,81.76058372598521,American,58.314595131674125,0,23.44598859431109,140.07517885765935,0.0
0,2023-11-06,Wisconsin,75.71345400965563,Arkansas St.,58.81410061825045,0,16.899353391405185,134.52755462790608,0.0
0,2023-11-06,Illinois,84.88644957368855,Eastern Illinois,55.654298038535025,0,29.232151535153527,140.54074761222358,0.0
0,2023-11-06,Kentucky,81.54089047616307,New Mexico St.,61.69426093367488,0,19.846629542488188,143.23515140983795,0.0
0,2023-11-06,North Carolina,80.97941051765028,Radford,61.18652818076388,0,19.7928823368864,142.16593869841415,0.0
0,2023-11-06,Texas,87.8330266185487,Incarnate Word,55.012980553127576,0,32.820046065421124,142.84600717167626,0.0
0,2023-11-06,Colorado,78.55560199393472,Towson,61.82686648603808,0,16.728735507896637,140.3824684799728,0.0
0,2023-11-06,UCF,74.35690798863679,FIU,64.24762931269058,0,10.109278675946214,138.60453730132735,0.0
0,2023-11-06,Northwestern,79.2049980347345,Binghamton,57.99869475439875,0,21.206303280335753,137.20369278913324,0.0
0,2023-11-06,Miami FL,83.67295856166139,NJIT,59.70820908474234,0,23.964749476919046,143.38116764640372,0.0
0,2023-11-06,St. Bonaventure,75.50947589561426,Longwood,61.369006434817656,0,14.140469460796602,136.87848233043192,0.0
0,2023-11-06,Dayton,75.55770866064634,SIU Edwardsville,62.41276403184731,0,13.144944628799031,137.97047269249364,0.0
0,2023-11-06,Oklahoma St.,76.86460766863284,Abilene Christian,65.56361717446039,0,11.300990494172453,142.42822484309323,0.0
0,2023-11-06,South Carolina,77.70338275876327,USC Upstate,60.7288570198764,0,16.974525738886868,138.43223977863966,0.0
0,2023-11-06,Virginia Tech,83.13783308877892,Coppin St.,57.7799641421737,0,25.357868946605223,140.9177972309526,0.0
0,2023-11-06,West Virginia,76.53460055105164,Missouri St.,63.71208882765518,0,12.82251172339646,140.24668937870683,0.0
0,2023-11-06,Pittsburgh,83.21195775849583,North Carolina A&T,57.32105275942275,0,25.89090499907308,140.53301051791857,0.0
0,2023-11-06,N.C. State,82.14287514177192,The Citadel,61.441463264859074,0,20.70141187691285,143.584338406631,0.0
0,2023-11-06,Stanford,84.32199715221417,Cal St. Northridge,60.34799603820211,0,23.974001114012054,144.66999319041628,0.0
0,2023-11-06,Nebraska,84.79673401339565,Lindenwood,58.39169342734426,0,26.405040586051392,143.1884274407399,0.0
0,2023-11-06,Missouri,86.27446980076384,Arkansas Pine Bluff,59.62112205427067,0,26.653347746493168,145.89559185503452,0.0
0,2023-11-06,Providence,80.81306615576177,Columbia,62.800191718273766,0,18.01287443748801,143.61325787403553,0.0
0,2023-11-06,Cincinnati,79.25863776810768,Illinois Chicago,61.231962379488365,0,18.02667538861931,140.49060014759604,0.0
0,2023-11-06,Utah,78.21807534803168,Eastern Washington,64.73709267261727,0,13.48098267541441,142.95516802064896,0.0
0,2023-11-06,Clemson,79.54445035582874,Winthrop,65.4079693259616,0,14.136481029867142,144.95241968179033,0.0
0,2023-11-06,Oklahoma,79.72285826487361,Central Michigan,57.46344750741996,0,22.25941075745365,137.18630577229357,0.0
0,2023-11-06,LSU,83.97911871426255,Mississippi Valley St.,52.13651903064895,0,31.842599683613606,136.1156377449115,0.0
0,2023-11-06,New Mexico,82.29525166476061,Texas Southern,65.05106104176829,0,17.24419062299232,147.34631270652892,0.0
0,2023-11-06,Seton Hall,74.65423733888177,Saint Peter's,55.319007174133326,0,19.335230164748445,129.9732445130151,0.0
0,2023-11-06,Arkansas,85.42791117882885,Alcorn St.,59.32755280801904,0,26.100358370809808,144.7554639868479,0.0
0,2023-11-06,Cal St. Bakersfield,67.18758878346658,Southern Utah,66.99143793162122,0,0.19615085184535985,134.1790267150878,0.478
0,2023-11-06,Tulsa,76.85711607987156,Central Arkansas,70.3147032794094,0,6.542412800462159,147.17181935928096,0.024
0,2023-11-06,Siena,72.24855487051285,Holy Cross,64.93350154363108,0,7.315053326881767,137.18205641414391,0.008
0,2023-11-06,Buffalo,75.70510615749494,Fairleigh Dickinson,68.79853002060307,0,6.906576136891871,144.50363617809802,0.005
0,2023-11-06,Army,68.12807865541879,Marist,65.54357337493724,0,2.584505280481551,133.67165203035603,0.176
0,2023-11-06,Princeton,65.41981553883848,Rutgers,71.86594579295951,1,-6.44613025412103,137.28576133179797,0.992
0,2023-11-06,Georgia,69.48862015095537,Oregon,71.50418950145341,1,-2.0155693504980405,140.99280965240877,0.76
0,2023-11-06,Kansas St.,70.93220649505189,USC,71.34712349458592,1,-0.4149169995340287,142.2793299896378,0.555
0,2023-11-06,Bucknell,66.94091135991785,Delaware,73.94212464102814,0,-7.001213281110296,140.883036000946,0.993
0,2023-11-06,Evansville,69.87047318101506,Miami OH,72.23351720422914,0,-2.363044023214087,142.1039903852442,0.779
0,2023-11-06,Western Michigan,69.24180886668405,North Dakota St.,72.10731953431471,0,-2.8655106676306588,141.34912840099878,0.849
0,2023-11-06,Lehigh,71.24110009696898,Cornell,77.17533536530394,0,-5.934235268334959,148.41643546227291,0.989
0,2023-11-06,Little Rock,71.58474119884622,Texas St.,69.12355602900536,0,2.46118516984086,140.70829722785157,0.212
0,2023-11-06,Campbell,67.11735031890684,Navy,65.51496955769578,0,1.6023807612110659,132.63231987660262,0.309
0,2023-11-06,Pacific,70.19971356887704,Sam Houston St.,69.02908676650675,0,1.1706268023702933,139.2288003353838,0.345
0,2023-11-06,Louisiana,75.07566305475979,Youngstown St.,71.31651513743473,0,3.759147917325052,146.39217819219454,0.115
0,2023-11-06,Charlotte,70.78617680210064,Maine,61.672302343754865,0,9.113874458345776,132.4584791458555,0.0
0,2023-11-06,Notre Dame,69.79461693966326,Niagara,60.86897771043815,0,8.925639229225105,130.6635946501014,0.001
0,2023-11-06,George Mason,74.34723390619756,Monmouth,63.66886440033049,0,10.678369505867067,138.01609830652805,0.0
0,2023-11-06,Fordham,70.60626389007162,Wagner,58.69311350496444,0,11.91315038510718,129.29937739503606,0.0
0,2023-11-06,Marshall,79.84943009222725,Queens,72.49475764836112,0,7.354672443866136,152.34418774058838,0.02
0,2023-11-06,Portland,76.59668038108197,Long Beach St.,77.01298196877431,0,-0.41630158769234527,153.60966234985628,0.545
0,2023-11-06,Air Force,71.44255385637915,Portland St.,65.39545209731601,0,6.047101759063139,136.83800595369516,0.025
0,2023-11-06,Toledo,82.49771241702345,Detroit Mercy,70.36390098477438,0,12.133811432249075,152.86161340179783,0.0
0,2023-11-06,Temple,73.93111815813062,Maryland Eastern Shore,59.793902017342226,0,14.13721614078839,133.72502017547285,0.0
0,2023-11-06,Rhode Island,73.63278519411695,Central Connecticut,62.7012384756755,0,10.931546718441446,136.33402366979246,0.0
0,2023-11-06,UTSA,75.4695759555462,Western Illinois,67.57922890995339,0,7.890347045592819,143.0488048654996,0.004
0,2023-11-06,Howard,74.51900019057028,Hampton,70.31899343361421,0,4.200006756956071,144.8379936241845,0.078
0,2023-11-06,UC San Diego,75.32932381800734,Denver,70.01633218297374,0,5.3129916350335975,145.34565600098108,0.036
0,2023-11-06,Northeastern,68.80315322476383,Boston University,61.869915223377234,0,6.933238001386599,130.67306844814107,0.015
0,2023-11-06,Bryant,75.94519024081713,Manhattan,64.72314167389455,0,11.222048566922581,140.66833191471167,0.0
0,2023-11-06,George Washington,78.65674806126549,Stonehill,65.42256293860773,0,13.234185122657763,144.0793109998732,0.0
0,2023-11-06,UT Arlington,72.81914133728814,Oral Roberts,71.1873023723669,0,1.6318389649212435,144.00644370965506,0.296
0,2023-11-06,Bowling Green,78.5937891888825,Chicago St.,65.84971814284935,0,12.744071046033142,144.44350733173184,0.0
0,2023-11-06,Michigan St.,80.1809238548997,James Madison,63.27751889139689,0,16.903404963502815,143.45844274629658,0.0
0,2023-11-06,Marquette,86.03261682275168,Northern Illinois,61.20866715760972,0,24.82394966514196,147.2412839803614,0.0
0,2023-11-06,Duke,83.4727784589015,Dartmouth,58.84253769002823,0,24.63024076887327,142.31531614892972,0.0
0,2023-11-06,Connecticut,82.97118225301936,Northern Arizona,57.475345128759564,0,25.4958371242598,140.44652738177894,0.0
0,2023-11-06,Kansas,86.1493850341691,North Carolina Central,54.74756769628613,0,31.401817337882967,140.89695273045524,0.0
0,2023-11-06,Tennessee,82.0385830800075,Tennessee Tech,53.55778985227754,0,28.48079322772996,135.59637293228502,0.0
0,2023-11-06,Alabama,85.84585266852304,Morehead St.,59.91080910025431,0,25.935043568268725,145.75666176877735,0.0
0,2023-11-06,Houston,82.96859688244429,Louisiana Monroe,54.05669761023052,0,28.911899272213766,137.02529449267482,0.0
0,2023-11-06,Arizona,93.54635582803856,Morgan St.,59.199645812803,0,34.34671001523556,152.74600164084154,0.0
0,2023-11-07,Vanderbilt,79.9374494144152,Presbyterian,60.50923277199877,0,19.42821664241643,140.44668218641397,0.0
0,2023-11-07,Baylor,71.81005827550189,Auburn,70.8497600523476,1,0.9602982231542825,142.6598183278495,0.389
0,2023-11-07,Maryland,78.14484376945447,Mount St. Mary's,55.60950716072363,0,22.535336608730837,133.7543509301781,0.0
0,2023-11-07,Massachusetts,77.92471782583561,Albany,67.15198666053058,0,10.772731165305032,145.0767044863662,0.0
0,2023-11-07,DePaul,79.30629616260583,Purdue Fort Wayne,65.55620544588717,0,13.75009071671866,144.862501608493,0.0
0,2023-11-07,Nevada,75.98254421470907,Sacramento St.,60.39805290773677,0,15.584491306972296,136.38059712244583,0.0
0,2023-11-07,Michigan,77.02592159035086,UNC Asheville,63.31922355534806,0,13.706698035002802,140.34514514569892,0.0
0,2023-11-07,La Salle,68.9886039045889,Drexel,68.55391734575302,0,0.43468655883587815,137.5425212503419,0.445
0,2023-11-07,St. John's,79.72344540925701,Stony Brook,60.38152378900747,0,19.341921620249543,140.10496919826448,0.0
0,2023-11-07,Indiana,78.1756823506764,Florida Gulf Coast,64.86988203081742,0,13.305800319858974,143.04556438149382,0.0
0,2023-11-07,Iowa,86.26551967633021,North Dakota,65.75927404802519,0,20.506245628305024,152.0247937243554,0.0
0,2023-11-07,Georgetown,81.85281003335508,Le Moyne,61.42421660010096,0,20.42859343325412,143.27702663345605,0.0
0,2023-11-07,North Texas,69.75156482125747,Northern Iowa,65.10465239978623,0,4.646912421471242,134.85621722104372,0.052
0,2023-11-07,Creighton,85.24080767464987,Florida A&M,53.41953390941178,0,31.82127376523809,138.66034158406165,0.0
0,2023-11-07,San Jose St.,66.04008548885389,UC Irvine,68.1274552195032,0,-2.087369730649314,134.16754070835708,0.739
0,2023-11-08,UNLV,80.00167604190129,Southern,59.98278653327642,0,20.018889508624873,139.9844625751777,0.0
0,2023-11-08,Texas Tech,76.31934618559504,Texas A&M Commerce,55.7491217793328,0,20.570224406262234,132.06846796492783,0.0
0,2023-11-08,Santa Clara,77.43105873064428,Utah Tech,69.17221236832678,0,8.258846362317499,146.60327109897105,0.004
0,2023-11-08,Syracuse,77.46299450912902,Canisius,65.09085338474546,0,12.37214112438356,142.5538478938745,0.0
0,2023-11-08,Penn,75.91351177822895,Bucknell,64.77035632279451,0,11.143155455434439,140.68386810102345,0.0
0,2023-11-08,SMU,78.54892279106518,Western Illinois,61.39826234518996,0,17.150660445875218,139.94718513625514,0.0
0,2023-11-08,Loyola Chicago,69.78620503232689,Florida Atlantic,71.96880558715412,0,-2.182600554827232,141.75501061948103,0.781
0,2023-11-08,Drake,77.2949162368347,Lipscomb,66.51277067289318,0,10.782145563941512,143.80768690972786,0.0
0,2023-11-08,Arizona St.,63.86716349548249,Mississippi St.,69.50033814056374,1,-5.6331746450812545,133.36750163604623,0.966
0,2023-11-08,San Diego,71.54797809673245,Jackson St.,70.46715699774083,0,1.0808210989916205,142.0151350944733,0.355
0,2023-11-08,Ohio,77.65802381861614,Troy,67.80304472670218,0,9.854979091913961,145.4610685453183,0.0
0,2023-11-08,Seattle,76.89378342667702,Prairie View A&M,60.24493290878982,0,16.648850517887197,137.13871633546682,0.0
0,2023-11-09,SMU,79.5864901611356,Lamar,59.997587735267984,0,19.588902425867616,139.58407789640358,0.0
0,2023-11-09,Denver,71.57151958549524,Cal Poly,63.620710740065505,0,7.950808845429734,135.19223032556073,0.004
0,2023-11-09,Sam Houston St.,70.24526698862032,Utah Valley,66.88450603259322,0,3.360760956027093,137.12977302121354,0.127
0,2023-11-09,UC Santa Barbara,74.78534131863964,Portland St.,69.18412994172814,0,5.601211376911493,143.96947126036778,0.055
0,2023-11-09,South Florida,78.99193875000739,South Carolina St.,62.59976494737439,0,16.392173802633003,141.59170369738177,0.0
0,2023-11-09,UC Davis,75.65848891169072,Pepperdine,72.12498299801605,0,3.5335059136746736,147.78347190970678,0.133
0,2023-11-09,Idaho,69.19719053063977,Cal St. Northridge,72.5465019588839,0,-3.349311428244121,141.74369248952365,0.825
0,2023-11-09,USC,80.22825267407268,Cal St. Bakersfield,55.284892859737795,0,24.943359814334883,135.51314553381047,0.0
0,2023-11-09,Iowa St.,80.35954607892288,Lindenwood,51.888104111224976,0,28.4714419676979,132.24765019014785,0.0
0,2023-11-09,Middle Tennessee,71.38741064907805,Stephen F. Austin,70.4300531367227,0,0.9573575123553439,141.81746378580075,0.37
0,2023-11-09,TCU,85.63709261473977,Nebraska Omaha,60.62939916196738,0,25.007693452772394,146.26649177670714,0.0
0,2023-11-09,Georgia Tech,76.52526899976563,Howard,67.31384502514679,0,9.211423974618839,143.83911402491242,0.001
0,2023-11-09,Kent St.,74.49633544830218,James Madison,71.11999355660402,0,3.3763418916981607,145.6163290049062,0.138
0,2023-11-09,North Alabama,75.19485152319892,Alabama A&M,64.23084522015512,0,10.964006303043803,139.42569674335402,0.0
0,2023-11-09,William & Mary,68.28257439313595,American,66.95745272893497,0,1.325121664200978,135.2400271220709,0.314
0,2023-11-09,Charleston Southern,70.90986819095569,North Florida,71.68108530672961,0,-0.771217115773922,142.5909534976853,0.596
0,2023-11-09,Wichita St.,73.18088028325344,Western Kentucky,67.83446635619116,0,5.346413927062287,141.0153466394446,0.017
0,2023-11-09,Tulane,84.7417857819507,Northwestern St.,64.96491905670817,0,19.776866725242527,149.70670483865888,0.0
0,2023-11-09,San Francisco,82.00442540232586,Saint Francis,59.57149031656142,0,22.43293508576444,141.5759157188873,0.0
0,2023-11-09,Michigan St.,85.79079273874507,Southern Indiana,56.57564020264195,0,29.21515253610312,142.36643294138702,0.0
0,2023-11-09,Saint Mary's,72.21492790728063,New Mexico,69.590024477623,0,2.6249034296576212,141.80495238490363,0.161
0,2023-11-09,Nebraska,81.7780497656479,Florida A&M,57.16195844559961,0,24.616091320048298,138.94000821124752,0.0
0,2023-11-09,Chicago St.,66.6109916340221,Mercer,69.47513654936911,0,-2.864144915347012,136.08612818339122,0.805
0,2023-11-09,Stonehill,66.1897502437667,Army,68.50607674735436,0,-2.3163265035876606,134.69582699112107,0.779
0,2023-11-09,Washington,75.56235439416155,Northern Kentucky,62.439316160941424,0,13.123038233220122,138.00167055510298,0.0
0,2023-11-09,Coppin St.,61.52347374413158,Towson,74.54547966075528,0,-13.022005916623698,136.06895340488686,1.0
0,2023-11-09,Rhode Island,70.30260686030121,Fairfield,63.33278188041422,0,6.969824979886994,133.63538874071543,0.007
0,2023-11-09,Elon,66.56567595787023,East Tennessee St.,69.45886862074194,0,-2.893192662871712,136.02454457861216,0.851
0,2023-11-09,FIU,73.9526470902745,Tarleton St.,67.2997542894136,0,6.652892800860897,141.25240137968808,0.016
0,2023-11-10,Davidson,62.552895536041895,Maryland,75.05356411407215,1,-12.50066857803025,137.60645965011403,1.0
0,2023-11-10,Southern Illinois,70.73957836257988,Queens,66.99682003775605,0,3.742758324823825,137.73639840033593,0.107
0,2023-11-10,Rutgers,76.55864088621384,Boston University,56.075136888326064,0,20.483503997887773,132.6337777745399,0.0
0,2023-11-10,Oregon St.,71.93922731469915,Troy,66.57840854118712,0,5.360818773512037,138.51763585588628,0.046
0,2023-11-10,California,75.09110149963925,Pacific,69.2003083655563,0,5.890793134082955,144.29140986519553,0.029
0,2023-11-10,Florida St.,78.06654908747416,Kennesaw St.,65.53513504655507,0,12.531414040919088,143.60168413402923,0.0
0,2023-11-10,N.C. State,79.32103167240159,Abilene Christian,66.9707271100472,0,12.350304562354381,146.2917587824488,0.0
0,2023-11-10,Rice,75.82678678998585,Harvard,67.19690701102724,0,8.62987977895861,143.02369380101308,0.001
0,2023-11-10,Pittsburgh,78.92044206271149,Binghamton,59.598707388036125,0,19.321734674675362,138.51914945074762,0.0
0,2023-11-10,Miami FL,73.88889285049657,UCF,66.52984830785552,0,7.359044542641058,140.41874115835208,0.005
0,2023-11-10,Michigan,80.8357539771968,Youngstown St.,64.39974781340204,0,16.436006163794758,145.23550179059885,0.0
0,2023-11-10,Arkansas,81.1579956028816,Gardner Webb,59.30015067421847,0,21.857844928663127,140.45814627710007,0.0
0,2023-11-10,Louisville,76.51403388808545,Chattanooga,68.53086368040191,0,7.983170207683543,145.04489756848736,0.006
0,2023-11-10,Furman,76.92594083171188,Belmont,72.87990283115033,0,4.046038000561552,149.80584366286223,0.08
0,2023-11-10,Hofstra,73.9412871501792,Princeton,70.92248445661004,0,3.018802693569171,144.86377160678924,0.112
0,2023-11-10,Minnesota,76.64457602963617,UTSA,67.71581546291584,0,8.928760566720328,144.36039149255203,0.002
0,2023-11-10,LSU,82.06096718751718,Nicholls St.,58.72182491678681,0,23.33914227073037,140.78279210430398,0.0
0,2023-11-10,Iowa,88.76000103401563,Alabama St.,59.38874200678976,0,29.371259027225868,148.14874304080539,0.0
0,2023-11-10,Kansas St.,82.0865675100117,Bellarmine,58.97677679698119,0,23.109790713030513,141.0633443069929,0.0
0,2023-11-10,Cal Baptist,71.17483261224392,Jackson St.,65.82021560967571,0,5.3546170025682045,136.99504822191963,0.029
0,2023-11-10,UCLA,79.12800533551184,Lafayette,53.946220820329025,0,25.18178451518282,133.07422615584088,0.0
0,2023-11-10,Virginia,66.09766971166277,Florida,67.34121155901693,1,-1.2435418473541517,133.4388812706797,0.672
0,2023-11-10,Utah,77.112805358026,UC Riverside,59.80199739329703,0,17.310807964728966,136.914802751323,0.0
0,2023-11-10,Oklahoma,82.63226338440812,Mississippi Valley St.,51.18373384851953,0,31.44852953588859,133.81599723292766,0.0
0,2023-11-10,Cincinnati,83.0294053722395,Detroit Mercy,61.53952179088196,0,21.48988358135753,144.56892716312146,0.0
0,2023-11-10,Gonzaga,82.74414820439614,Yale,66.99489805068093,0,15.74925015371521,149.73904625507708,0.0
0,2023-11-10,The Citadel,66.59085188503194,Boston College,73.03352949518165,0,-6.442677610149715,139.6243813802136,0.992
0,2023-11-10,Illinois Chicago,74.25562757783113,Little Rock,72.98195010851363,0,1.273677469317505,147.23757768634476,0.333
0,2023-11-10,Murray St.,78.86825731479296,Tennessee Tech,64.22857474694328,0,14.639682567849675,143.09683206173622,0.0
0,2023-11-10,Navy,63.388108685546385,Temple,69.79016005009805,0,-6.402051364551667,133.17826873564445,0.994
0,2023-11-10,St. Thomas,73.13282243525808,Idaho St.,67.18116347268523,0,5.95165896257285,140.3139859079433,0.03
0,2023-11-10,South Dakota,72.0217351456277,UT Rio Grande Valley,72.91758897076234,0,-0.8958538251346368,144.93932411639003,0.636
0,2023-11-10,Colorado,80.93908735624282,Grambling St.,57.571225329839486,0,23.367862026403337,138.5103126860823,0.0
0,2023-11-10,Villanova,88.0211934014646,Le Moyne,54.85130682678637,0,33.16988657467823,142.87250022825097,0.0
0,2023-11-10,Missouri,75.17756776982284,Memphis,75.2034787747115,0,-0.025911004888655498,150.38104654453434,0.499
0,2023-11-10,Georgia,75.10374161487141,Wake Forest,69.26464066880422,0,5.839100946067191,144.36838228367563,0.032
0,2023-11-10,Dartmouth,69.8530994791444,UMass Lowell,72.23107568683055,0,-2.377976207686146,142.08417516597495,0.78
0,2023-11-10,Duke,74.4290259041049,Arizona,73.65485731524741,0,0.7741685888574921,148.08388321935232,0.406
0,2023-11-10,West Virginia,82.01561557424574,Monmouth,61.32898725810986,0,20.68662831613588,143.3446028323556,0.0
0,2023-11-10,Illinois,85.27270371673765,Oakland,60.79557931350835,0,24.477124403229304,146.068283030246,0.0
0,2023-11-10,Marquette,85.06183695302133,Rider,60.698083925402145,0,24.363753027619182,145.7599208784235,0.0
0,2023-11-10,Ohio St.,70.75223091831992,Texas A&M,68.32964330212953,0,2.4225876161903983,139.08187422044944,0.206
0,2023-11-10,Mississippi,76.20227613410204,Eastern Washington,67.73542084797651,0,8.466855286125522,143.93769698207853,0.013
0,2023-11-10,Charlotte,65.46044410581631,Liberty,67.4804909941447,0,-2.0200468883283946,132.940935099961,0.764
0,2023-11-10,George Mason,71.81365172455051,Austin Peay,66.00731661845143,0,5.806335106099084,137.82096834300194,0.028
0,2023-11-10,Clemson,74.9913061688194,UAB,70.9818521695987,1,4.00945399922071,145.9731583384181,0.077
0,2023-11-10,South Carolina,69.0031173085725,Virginia Tech,69.2434388276457,1,-0.24032151907320554,138.2465561362182,0.531
0,2023-11-10,Butler,78.32019815708274,Southeast Missouri St.,63.6637009209221,0,14.65649723616064,141.98389907800484,0.0
0,2023-11-10,Texas,84.00130772126293,Delaware St.,55.39248933051279,0,28.608818390750145,139.39379705177572,0.0
0,2023-11-10,Northwestern,70.10569457680378,Dayton,63.11456844266187,0,6.991126134141915,133.22026301946565,0.003
0,2023-11-10,BYU,70.97777187442142,San Diego St.,66.93642914807832,0,4.041342726343103,137.91420102249975,0.12
0,2023-11-10,LIU,62.545026033263404,Air Force,72.26191101454405,0,-9.71688498128065,134.80693704780745,0.999
0,2023-11-10,Kentucky,84.33089174935995,Texas A&M Commerce,58.341231310708,0,25.989660438651953,142.67212306006795,0.0
0,2023-11-10,Valparaiso,69.86469925376743,IUPUI,66.94433319391143,0,2.9203660598559935,136.80903244767887,0.16
0,2023-11-10,Washington St.,76.78399318322083,Prairie View A&M,58.38446934528969,0,18.39952383793114,135.16846252851053,0.0
0,2023-11-10,Charleston,74.0441292836108,Duquesne,74.84715520054759,1,-0.8030259169367895,148.8912844841584,0.6
0,2023-11-10,Penn St.,78.85111748143467,Lehigh,64.2995761801082,0,14.551541301326466,143.15069366154287,0.0
0,2023-11-10,VCU,74.49451698212746,Samford,67.28456281743692,0,7.209954164690544,141.77907979956439,0.007
0,2023-11-10,Marshall,73.90313645215721,Radford,71.16569980085521,1,2.737436651302005,145.06883625301242,0.161
0,2023-11-10,Oregon,78.94487361108824,Montana,61.863375363249595,0,17.081498247838645,140.80824897433783,0.0
0,2023-11-10,Quinnipiac,72.92411548515823,Central Connecticut,65.96465010184487,0,6.959465383313358,138.8887655870031,0.004
0,2023-11-10,Vanderbilt,81.62213087265103,USC Upstate,64.40409492303088,0,17.218035949620145,146.0262257956819,0.0
0,2023-11-10,Wisconsin,65.21151538501167,Tennessee,64.92382035323328,0,0.28769503177838374,130.13533573824495,0.452
0,2023-11-10,Auburn,84.89265124968897,Southeastern Louisiana,61.83461901740862,0,23.058032232280347,146.7272702670976,0.0
0,2023-11-10,Stanford,78.83183120113357,Sacramento St.,59.76759818807285,0,19.064233013060715,138.59942938920642,0.0
0,2023-11-10,Alabama,85.61037718100354,Indiana St.,66.01174866075819,0,19.598628520245356,151.62212584176172,0.0
0,2023-11-10,Saint Joseph's,78.21707429433756,Penn,68.23085074947369,0,9.986223544863876,146.44792504381127,0.0
0,2023-11-10,Akron,69.94981834429389,Southern Miss,66.34511301237505,0,3.6047053319188365,136.29493135666894,0.091
0,2023-11-10,Kansas,87.68419181874947,Manhattan,53.023888249547845,0,34.66030356920162,140.7080800682973,0.0
0,2023-11-10,Xavier,79.82274944747246,Jacksonville,57.53640765245032,0,22.28634179502214,137.35915709992278,0.0
0,2023-11-10,Colorado St.,79.58651730187063,Wright St.,71.64245627160402,0,7.94406103026661,151.22897357347466,0.007
0,2023-11-10,UNC Greensboro,77.41832355971403,North Carolina A&T,58.40093409160794,0,19.01738946810609,135.81925765132195,0.0
0,2023-11-10,Purdue,83.24391122224488,Morehead St.,57.37834244669386,0,25.86556877555102,140.62225366893873,0.0
0,2023-11-10,Iona,77.30951366951132,Sacred Heart,67.8803611323597,0,9.429152537151623,145.189874801871,0.001
0,2023-11-11,Niagara,69.11854103858245,Bucknell,62.331004421812146,0,6.7875366167703035,131.4495454603946,0.013
0,2023-11-11,East Carolina,76.51177171912167,Campbell,62.30400841309083,0,14.207763306030841,138.8157801322125,0.0
0,2023-11-11,St. Bonaventure,77.83118094928368,Canisius,61.6949315319346,0,16.136249417349077,139.52611248121826,0.0
0,2023-11-11,Loyola Chicago,78.48535007697626,Eastern Illinois,57.84787417012415,0,20.63747590685211,136.33322424710042,0.0
0,2023-11-11,Western Michigan,67.4279065543176,Georgia St.,71.35930297646884,0,-3.931396422151238,138.78720953078644,0.909
0,2023-11-11,Cleveland St.,71.59370969428547,Ohio,72.93569828897093,0,-1.3419885946854606,144.5294079832564,0.655
0,2023-11-11,Eastern Michigan,68.76876985259803,Georgia Southern,69.63975774432429,0,-0.8709878917262586,138.4085275969223,0.619
