,Date,Home,Away,Home Score,Away Score,OT,Conf,Result,Nuetral
374,2023-11-11,Loyola Chicago,Eastern Illinois,78.0,57.0,97%,0,1,0
375,2023-11-11,Western Michigan,Georgia St.,67.0,71.0,37%,0,0,0
376,2023-11-11,Cleveland St.,Ohio,73.0,72.0,50%,0,1,0
377,2023-11-11,Eastern Michigan,Georgia Southern,69.0,70.0,45%,0,0,0
378,2023-11-11,Mount St. Mary's,Coppin St.,72.0,60.0,87%,0,1,0
379,2023-11-11,NJIT,Saint Peter's,64.0,63.0,53%,0,1,0
380,2023-11-11,Columbia,Albany,74.0,68.0,69%,0,1,0
381,2023-11-11,North Texas,Nebraska Omaha,76.0,62.0,90%,0,1,0
382,2023-11-11,DePaul,Long Beach St.,77.0,74.0,63%,0,1,0
383,2023-11-11,Richmond,Siena,74.0,63.0,84%,0,1,0
384,2023-11-11,UC Irvine,New Mexico St.,73.0,65.0,76%,0,1,0
385,2023-11-11,Bradley,Utah St.,70.0,67.0,62%,0,1,0
386,2023-11-11,Arizona St.,Texas Southern,76.0,64.0,86%,0,1,0
387,2023-11-11,Central Michigan,Louisiana Monroe,70.0,67.0,60%,0,1,0
388,2023-11-11,Buffalo,South Alabama,69.0,72.0,41%,0,0,0
389,2023-11-11,UMBC,Marist,72.0,68.0,64%,0,1,0
390,2023-11-11,Saint Louis,Illinois St.,75.0,69.0,71%,0,1,0
391,2023-11-11,Mississippi St.,Tennessee Martin,82.0,59.0,98%,0,1,0
392,2023-11-11,Seattle,Montana St.,76.0,64.0,87%,0,1,0
393,2023-11-11,Tulsa,Incarnate Word,77.0,66.0,85%,0,1,0
394,2023-11-11,Providence,Milwaukee,81.0,65.0,93%,0,1,0
395,2023-11-11,UNLV,Stetson,79.0,67.0,86%,0,1,0
396,2023-11-11,New Orleans,Southern New Orleans,,,100%,0,1,0
397,2023-11-11,Kent St.,Fresno St.,68.0,66.0,57%,0,1,0
398,2023-11-11,Houston,Texas A&M Corpus Chris,83.0,56.0,99%,0,1,0
399,2023-11-11,Northern Illinois,Appalachian St.,68.0,71.0,37%,0,0,0
400,2023-11-11,Seton Hall,Fairleigh Dickinson,81.0,60.0,97%,0,1,0
401,2023-11-11,UMKC,Saint Mary,,,100%,0,1,0
402,2023-11-11,Tarleton St.,UNT Dallas,,,100%,0,1,0
403,2023-11-11,Vermont,Plattsburgh St.,,,100%,0,1,0
404,2023-11-11,Ball St.,Old Dominion,70.0,69.0,51%,0,1,0
405,2023-11-11,Jacksonville St.,Utah Tech,73.0,67.0,69%,0,1,0
406,2023-11-11,Fordham,Cornell,73.0,72.0,56%,0,1,0
407,2023-11-11,La Salle,Northeastern,71.0,66.0,67%,0,1,0
408,2023-11-11,Brown,Loyola MD,74.0,65.0,80%,0,1,0
409,2023-11-11,Bowling Green,Arkansas St.,73.0,72.0,54%,0,1,0
410,2023-11-11,Connecticut,Stonehill,85.0,53.0,99.8%,0,1,0
411,2023-11-11,Winthrop,Drexel,70.0,69.0,53%,0,1,0
412,2023-11-11,Cal St. Fullerton,La Sierra,,,100%,0,1,0
413,2023-11-11,Notre Dame,Western Carolina,72.0,68.0,64%,0,1,0
414,2023-11-11,UT Arlington,Texas Tyler,,,100%,0,1,0
415,2023-11-11,Wofford,High Point,75.0,70.0,68%,0,1,0
416,2023-11-11,Lipscomb,Asbury,,,100%,0,1,0
417,2023-11-11,George Washington,William & Mary,76.0,68.0,79%,0,1,0
418,2023-11-11,Creighton,North Dakota St.,83.0,62.0,98%,0,1,0
419,2023-11-11,Toledo,Louisiana,78.0,73.0,67%,0,1,0
420,2023-11-11,Wyoming,Cal Poly,71.0,60.0,85%,0,1,0
421,2023-11-11,UNC Asheville,UNC Wilmington,71.0,68.0,60%,0,1,0
422,2023-11-11,Georgetown,Holy Cross,78.0,64.0,90%,0,1,0
423,2023-11-11,Longwood,St. Mary's MD,,,100%,0,1,0
424,2023-11-11,UC San Diego,San Diego,75.0,70.0,67%,0,1,0
425,2023-11-11,Miami OH,Texas St.,68.0,67.0,53%,0,1,0
426,2023-11-11,Santa Clara,Saint Francis,83.0,63.0,96%,0,1,0
427,2023-11-12,Delaware,Air Force,67.0,66.0,54%,0,1,0
428,2023-11-12,USC Upstate,Carolina,,,100%,0,1,0
429,2023-11-12,Radford,Eastern Mennonite,,,100%,0,1,0
430,2023-11-12,Washington,Nevada,72.0,70.0,58%,0,1,0
431,2023-11-12,Texas Tech,San Jose St.,70.0,57.0,88%,0,1,0
432,2023-11-12,Baylor,Gardner Webb,79.0,59.0,97%,0,1,0
433,2023-11-12,Binghamton,Keystone,,,100%,0,1,0
434,2023-11-12,Grand Canyon,Northern Arizona,75.0,64.0,85%,0,1,0
435,2023-11-12,Oklahoma St.,Sam Houston St.,73.0,64.0,79%,0,1,0
436,2023-11-12,Morgan St.,Penn St. Wilkes Barre,,,100%,0,1,0
437,2023-11-12,Purdue Fort Wayne,Texas A&M Commerce,71.0,69.0,59%,0,1,0
438,2023-11-12,Portland,UC Riverside,76.0,69.0,74%,0,1,0
439,2023-11-12,Southern Indiana,Chicago St.,72.0,70.0,58%,0,1,0
440,2023-11-12,North Carolina,Lehigh,85.0,61.0,99%,0,1,0
441,2023-11-12,Saint Mary's,Weber St.,72.0,59.0,87%,0,1,0
442,2023-11-12,Portland St.,Linfield,,,100%,0,1,0
443,2023-11-12,Loyola Marymount,Yale,72.0,71.0,54%,0,1,0
444,2023-11-12,Western Illinois,St. Ambrose,,,100%,0,1,0
445,2023-11-12,Iowa St.,Idaho St.,76.0,54.0,98%,0,1,0
446,2023-11-12,Montana,UC Davis,71.0,70.0,54%,0,1,0
447,2023-11-12,North Dakota,Elon,74.0,66.0,77%,0,1,0
448,2023-11-12,Indiana,Army,79.0,58.0,97%,0,1,0
449,2023-11-12,Wichita St.,Friends,,,100%,0,1,0
450,2023-11-12,James Madison,Howard,79.0,70.0,80%,0,1,0
451,2023-11-12,Pepperdine,Lafayette,77.0,65.0,86%,0,1,0
452,2023-11-12,Towson,Robert Morris,73.0,61.0,87%,0,1,0
453,2023-11-12,St. Thomas,North Central MN,,,100%,0,1,0
454,2023-11-12,Columbia,Bard,,,100%,0,1,0
455,2023-11-12,Boise St.,San Francisco,74.0,67.0,74%,0,1,0
456,2023-11-12,Rutgers,Bryant,78.0,62.0,91%,0,1,0
457,2023-11-12,Maine,Merrimack,68.0,60.0,76%,0,1,0
458,2023-11-12,Georgia,North Carolina Central,79.0,59.0,96%,0,1,0
459,2023-11-12,Cincinnati,Eastern Washington,78.0,66.0,87%,0,1,0
460,2023-11-13,California,Cal St. Bakersfield,73.0,62.0,84%,0,1,0
461,2023-11-13,Purdue,Xavier,78.0,68.0,82%,0,1,0
462,2023-11-13,Kansas St.,South Dakota St.,80.0,66.0,90%,0,1,0
463,2023-11-13,Northwestern St.,Stephen F. Austin,67.0,77.0,17%,0,0,0
464,2023-11-13,Arkansas,Old Dominion,79.0,60.0,96%,0,1,0
465,2023-11-13,St. John's,Michigan,72.0,71.0,55%,0,1,0
466,2023-11-13,Massachusetts,Quinnipiac,77.0,71.0,71%,0,1,0
467,2023-11-13,Tennessee Martin,Brescia,,,100%,0,1,0
468,2023-11-13,Duquesne,Stony Brook,76.0,61.0,90%,0,1,0
469,2023-11-13,Houston,Stetson,81.0,58.0,98%,0,1,0
470,2023-11-13,Florida St.,Central Michigan,80.0,63.0,94%,0,1,0
471,2023-11-13,Nebraska,Rider,80.0,65.0,92%,0,1,0
472,2023-11-13,Missouri,SIU Edwardsville,82.0,65.0,94%,0,1,0
473,2023-11-13,Northern Illinois,Illinois Tech,,,100%,0,1,0
474,2023-11-13,Lindenwood,Hannibal LaGrange,,,100%,0,1,0
475,2023-11-13,Le Moyne,SUNY Canton,,,100%,0,1,0
476,2023-11-13,McNeese St.,Champion Christian,,,100%,0,1,0
477,2023-11-13,Middle Tennessee,Western Carolina,74.0,69.0,67%,0,1,0
478,2023-11-13,UTEP,UC Santa Barbara,69.0,67.0,58%,0,1,0
479,2023-11-13,Norfolk St.,Hampton,72.0,69.0,60%,0,1,0
480,2023-11-13,American,Siena,69.0,67.0,59%,0,1,0
481,2023-11-13,Central Arkansas,Arkansas Pine Bluff,77.0,71.0,69%,0,1,0
482,2023-11-13,Fairfield,Mount Saint Mary,,,100%,0,1,0
483,2023-11-13,Presbyterian,The Citadel,68.0,66.0,57%,0,1,0
484,2023-11-13,Arizona,Southern,88.0,57.0,99.7%,0,1,0
485,2023-11-13,Pepperdine,LIU,83.0,66.0,94%,0,1,0
486,2023-11-13,Miami FL,FIU,82.0,67.0,91%,0,1,0
487,2023-11-13,Butler,East Tennessee St.,73.0,62.0,86%,0,1,0
488,2023-11-13,Central Connecticut,Framingham St.,,,100%,0,1,0
489,2023-11-13,Texas A&M Corpus Chris,Dallas Christian,,,100%,0,1,0
490,2023-11-13,UC San Diego,La Verne,,,100%,0,1,0
491,2023-11-13,Charleston Southern,Johnson & Wales NC,,,100%,0,1,0
492,2023-11-13,Missouri St.,Oral Roberts,74.0,69.0,70%,0,1,0
493,2023-11-13,Penn,Villanova,65.0,77.0,13%,0,0,0
494,2023-11-13,Pittsburgh,Florida Gulf Coast,76.0,66.0,83%,0,1,0
495,2023-11-13,Louisiana Tech,Lyon,,,100%,0,1,0
496,2023-11-13,South Carolina,VMI,79.0,57.0,98%,0,1,0
497,2023-11-13,South Carolina St.,North Florida,74.0,75.0,43%,0,0,0
498,2023-11-14,New Mexico St.,Western New Mexico,,,100%,0,1,0
499,2023-11-14,Northern Iowa,Loras,,,100%,0,1,0
500,2023-11-14,Gonzaga,Eastern Oregon,,,100%,0,1,0
501,2023-11-14,Loyola Marymount,Jackson St.,76.0,65.0,84%,0,1,0
502,2023-11-14,Chicago St.,Cal St. Northridge,72.0,69.0,61%,0,1,0
503,2023-11-14,Florida Atlantic,Eastern Michigan,83.0,60.0,98%,0,1,0
504,2023-11-14,Morehead St.,Mercer,70.0,64.0,68%,0,1,0
505,2023-11-14,Valparaiso,Green Bay,73.0,66.0,72%,0,1,0
506,2023-11-14,New Hampshire,Brown,68.0,70.0,40%,0,0,0
507,2023-11-14,UNC Asheville,Carolina,,,100%,0,1,0
508,2023-11-14,Creighton,Iowa,81.0,71.0,80%,0,1,0
509,2023-11-14,Oklahoma,Texas St.,71.0,58.0,89%,0,1,0
510,2023-11-14,Tennessee,Wofford,79.0,56.0,98%,0,1,0
511,2023-11-14,Alabama,South Alabama,82.0,64.0,96%,0,1,0
512,2023-11-14,Oakland,Bowling Green,74.0,75.0,49%,0,0,0
513,2023-11-14,Rhode Island,Wagner,69.0,60.0,80%,0,1,0
514,2023-11-14,Arkansas St.,Alcorn St.,74.0,66.0,76%,0,1,0
515,2023-11-14,George Washington,Hofstra,74.0,76.0,42%,0,0,0
516,2023-11-14,West Virginia,Jacksonville St.,76.0,63.0,89%,0,1,0
517,2023-11-14,Abilene Christian,Prairie View A&M,77.0,63.0,90%,0,1,0
518,2023-11-14,Northern Kentucky,DePauw,,,100%,0,1,0
519,2023-11-14,SMU,Texas A&M,67.0,72.0,31%,0,0,0
520,2023-11-14,Loyola Chicago,Illinois Chicago,77.0,63.0,90%,0,1,0
521,2023-11-14,Stanford,Santa Clara,80.0,67.0,88%,0,1,0
522,2023-11-14,Illinois,Marquette,74.0,73.0,56%,0,1,0
523,2023-11-14,La Salle,Bucknell,76.0,64.0,87%,0,1,0
524,2023-11-14,Northern Colorado,Colorado St.,69.0,78.0,23%,0,0,0
525,2023-11-14,Vanderbilt,UNC Greensboro,73.0,66.0,72%,0,1,0
526,2023-11-14,Idaho,Evergreen St.,,,100%,0,1,0
527,2023-11-14,Holy Cross,Sacred Heart,71.0,72.0,47%,0,0,0
528,2023-11-14,Austin Peay,Fisk,,,100%,0,1,0
529,2023-11-14,Drake,Southwest Minnesota St,,,100%,0,1,0
530,2023-11-14,Incarnate Word,Schreiner,,,100%,0,1,0
531,2023-11-14,North Dakota St.,UC Davis,71.0,75.0,64%,0,0,1
532,2023-11-14,Alabama St.,Oglethorpe,,,100%,0,1,0
533,2023-11-14,Chattanooga,Bellarmine,73.0,69.0,67%,0,1,0
534,2023-11-14,Mississippi,Detroit Mercy,79.0,64.0,92%,0,1,0
535,2023-11-14,Lamar,UTSA,70.0,73.0,39%,0,0,0
536,2023-11-14,Northwestern,Western Michigan,79.0,57.0,98%,0,1,0
537,2023-11-14,Queens,High Point,79.0,72.0,77%,0,1,0
538,2023-11-14,Oregon St.,Appalachian St.,67.0,66.0,53%,0,1,0
539,2023-11-14,Florida,Florida A&M,81.0,55.0,99%,0,1,0
540,2023-11-14,McNeese St.,LeTourneau,,,100%,0,1,0
541,2023-11-14,Penn St.,Saint Francis,83.0,60.0,98%,0,1,0
542,2023-11-14,Southern Indiana,Tiffin,,,100%,0,1,0
543,2023-11-14,Providence,Wisconsin,67.0,68.0,45%,0,0,0
544,2023-11-14,Duke,Michigan St.,69.0,68.0,53%,0,1,1
545,2023-11-14,Tennessee Tech,Lipscomb,70.0,74.0,34%,0,0,0
546,2023-11-14,Bradley,Tarleton St.,72.0,62.0,81%,0,1,0
547,2023-11-14,UNC Wilmington,Columbia International,,,100%,0,1,0
548,2023-11-14,Mississippi St.,North Alabama,77.0,59.0,95%,0,1,0
549,2023-11-14,Grambling St.,Champion Christian,,,100%,0,1,0
550,2023-11-14,Saint Joseph's,Stonehill,80.0,62.0,95%,0,1,0
551,2023-11-14,Virginia,North Carolina A&T,79.0,51.0,99%,0,1,0
552,2023-11-14,Murray St.,Western Kentucky,76.0,70.0,70%,0,1,0
553,2023-11-14,Samford,Mississippi College,,,100%,0,1,0
554,2023-11-14,Colorado,Milwaukee,84.0,64.0,97%,0,1,0
555,2023-11-14,Howard,Boston University,73.0,66.0,75%,0,1,0
556,2023-11-14,Harvard,Northeastern,67.0,64.0,61%,0,1,0
557,2023-11-14,Syracuse,Colgate,76.0,72.0,66%,0,1,0
558,2023-11-14,Connecticut,Mississippi Valley St.,87.0,48.0,99.98%,0,1,0
559,2023-11-14,UMBC,Penn St. York,,,100%,0,1,0
560,2023-11-14,Hawaii,Hawaii Hilo,,,100%,0,1,0
561,2023-11-14,Belmont,Berry,,,100%,0,1,0
562,2023-11-14,Drexel,Temple,70.0,64.0,71%,0,1,0
563,2023-11-14,Baylor,UMKC,80.0,55.0,99%,0,1,0
564,2023-11-14,Georgia Tech,UMass Lowell,75.0,68.0,73%,0,1,0
565,2023-11-14,San Diego St.,Long Beach St.,79.0,65.0,90%,0,1,0
566,2023-11-14,Sacramento St.,Pacific Union,,,100%,0,1,0
567,2023-11-14,North Carolina Central,Mid Atlantic Christian,,,100%,0,1,0
568,2023-11-14,Akron,Heidelberg,,,100%,0,1,0
569,2023-11-14,USC,UC Irvine,76.0,63.0,88%,0,1,0
570,2023-11-14,DePaul,South Dakota,79.0,66.0,88%,0,1,0
571,2023-11-14,Utah St.,Southern Utah,77.0,65.0,86%,0,1,0
572,2023-11-14,Indiana St.,IUPUI,80.0,65.0,91%,0,1,0
573,2023-11-14,TCU,UT Rio Grande Valley,83.0,61.0,97%,0,1,0
574,2023-11-14,Kansas,Kentucky,74.0,69.0,65%,0,1,1
575,2023-11-14,Ball St.,Oakland City,,,100%,0,1,0
576,2023-11-14,Troy,Reinhardt,,,100%,0,1,0
577,2023-11-14,Jacksonville,Georgia Southern,65.0,63.0,59%,0,1,0
578,2023-11-14,Wright St.,Toledo,80.0,76.0,65%,0,1,0
579,2023-11-15,VCU,Radford,72.0,64.0,77%,0,1,0
580,2023-11-15,Fresno St.,Morgan St.,77.0,59.0,95%,0,1,0
581,2023-11-15,Louisville,Coppin St.,80.0,59.0,97%,0,1,0
582,2023-11-15,Southern Miss,Xavier LA,,,100%,0,1,0
583,2023-11-15,Nevada,Pacific,77.0,65.0,85%,0,1,0
584,2023-11-15,Fairleigh Dickinson,Saint Peter's,67.0,65.0,57%,0,1,0
585,2023-11-15,Cleveland St.,Canisius,74.0,66.0,77%,0,1,0
586,2023-11-15,Kennesaw St.,Keiser,,,100%,0,1,0
587,2023-11-15,Louisiana,Louisiana Christian,,,100%,0,1,0
588,2023-11-15,Buffalo,Roberts Wesleyan,,,100%,0,1,0
589,2023-11-15,Seattle,Northern Arizona,74.0,66.0,77%,0,1,0
590,2023-11-15,Ohio St.,Merrimack,78.0,53.0,99%,0,1,0
591,2023-11-15,Texas A&M Commerce,Science and Arts,,,100%,0,1,0
592,2023-11-15,Portland,Tennessee St.,81.0,72.0,81%,0,1,0
593,2023-11-15,Southeast Missouri St.,Evansville,76.0,70.0,68%,0,1,0
594,2023-11-15,Illinois St.,Eastern Illinois,74.0,60.0,89%,0,1,0
595,2023-11-15,Virginia Tech,Campbell,78.0,60.0,96%,0,1,0
596,2023-11-15,BYU,Southeastern Louisiana,83.0,65.0,95%,0,1,0
597,2023-11-15,Boston College,Richmond,70.0,68.0,61%,0,1,0
598,2023-11-15,Delaware St.,Delaware,68.0,73.0,33%,0,0,0
599,2023-11-15,Nebraska,Stony Brook,79.0,61.0,95%,0,1,0
600,2023-11-15,UCLA,LIU,84.0,54.0,99.7%,0,1,0
601,2023-11-15,Rutgers,Georgetown,75.0,64.0,85%,0,1,0
602,2023-11-15,Charlotte,Utah Valley,69.0,66.0,60%,0,1,0
603,2023-11-15,Columbia,SUNY Delhi,,,100%,0,1,0
604,2023-11-15,Seton Hall,Albany,79.0,59.0,96%,0,1,0
605,2023-11-15,Duquesne,Princeton,74.0,68.0,71%,0,1,0
606,2023-11-15,South Florida,Central Michigan,76.0,62.0,90%,0,1,0
607,2023-11-15,George Mason,Cornell,74.0,72.0,56%,0,1,0
608,2023-11-15,Dartmouth,Westfield St.,,,100%,0,1,0
609,2023-11-15,Texas,Rice,82.0,65.0,94%,0,1,0
610,2023-11-15,Maryland Eastern Shore,Longwood,64.0,69.0,33%,0,0,0
611,2023-11-15,Houston Christian,FIU,70.0,82.0,13%,0,0,0
612,2023-11-15,Loyola MD,Binghamton,70.0,67.0,61%,0,1,0
613,2023-11-15,Bethune Cookman,Trinity Baptist,,,100%,0,1,0
614,2023-11-15,East Carolina,USC Upstate,77.0,66.0,85%,0,1,0
615,2023-11-15,Denver,Nicholls St.,74.0,72.0,57%,0,1,1
616,2023-11-16,Brown,Rhode Island College,,,100%,0,1,0
617,2023-11-16,Indiana,Wright St.,80.0,68.0,86%,0,1,0
618,2023-11-16,Towson,Houston,59.0,75.0,93%,0,0,1
619,2023-11-16,Cal St. Bakersfield,Saint Katherine,,,100%,0,1,0
620,2023-11-16,Boston University,Bryant,69.0,71.0,44%,0,0,0
621,2023-11-16,Louisiana Monroe,Louisiana Tech,65.0,71.0,27%,0,0,0
622,2023-11-16,Auburn,Notre Dame,76.0,62.0,90%,0,1,1
623,2023-11-16,William & Mary,Nebraska Omaha,71.0,73.0,58%,0,0,1
624,2023-11-16,Northwestern St.,Maine,66.0,71.0,68%,0,0,1
625,2023-11-16,Southern Illinois,Chicago St.,71.0,60.0,85%,0,1,0
626,2023-11-16,New Mexico,UT Arlington,81.0,65.0,93%,0,1,0
627,2023-11-16,Coastal Carolina,Wichita St.,71.0,74.0,39%,0,0,0
628,2023-11-16,Denver,SIU Edwardsville,72.0,75.0,62%,0,0,1
629,2023-11-16,Lehigh,SUNY Oneonta,,,100%,0,1,0
630,2023-11-16,Charleston,Vermont,75.0,72.0,58%,0,1,1
631,2023-11-16,Montana,North Dakota St.,73.0,68.0,67%,0,1,0
632,2023-11-16,Tulsa,Jackson St.,72.0,71.0,51%,0,1,0
633,2023-11-16,Texas Tech,Texas A&M Corpus Chris,76.0,56.0,96%,0,1,0
634,2023-11-16,North Florida,Presbyterian,73.0,67.0,70%,0,1,0
635,2023-11-16,UCF,Cal St. Fullerton,71.0,61.0,82%,0,1,0
636,2023-11-16,Minnesota,Missouri,70.0,73.0,39%,0,0,0
637,2023-11-16,American,NJIT,71.0,65.0,71%,0,1,0
638,2023-11-16,California,Montana St.,76.0,65.0,85%,0,1,0
639,2023-11-16,Saint Louis,Wyoming,75.0,70.0,68%,0,1,1
640,2023-11-16,Virginia,Texas Southern,74.0,57.0,94%,0,1,0
641,2023-11-16,Air Force,Lindenwood,73.0,57.0,93%,0,1,0
642,2023-11-16,The Citadel,North Greenville,,,100%,0,1,0
643,2023-11-16,Arizona St.,UMass Lowell,76.0,66.0,83%,0,1,0
644,2023-11-16,Manhattan,Felician,,,100%,0,1,0
645,2023-11-16,North Dakota,Valley City St.,,,100%,0,1,0
646,2023-11-16,North Texas,St. John's,66.0,69.0,62%,0,0,1
647,2023-11-16,Wake Forest,Utah,70.0,73.0,60%,0,0,1
648,2023-11-16,Liberty,Furman,72.0,68.0,63%,0,1,1
649,2023-11-16,UAB,Alcorn St.,80.0,67.0,88%,0,1,0
650,2023-11-16,Tennessee Tech,Midway,,,100%,0,1,0
651,2023-11-16,Idaho St.,Northwest,,,100%,0,1,0
652,2023-11-16,South Alabama,Nicholls St.,76.0,63.0,89%,0,1,0
653,2023-11-16,Oklahoma St.,St. Bonaventure,70.0,69.0,51%,0,1,1
654,2023-11-16,Dayton,LSU,65.0,67.0,60%,0,0,1
655,2023-11-17,Western Illinois,Southern,70.0,65.0,68%,0,1,0
656,2023-11-17,Texas A&M,Oral Roberts,81.0,63.0,95%,0,1,0
657,2023-11-17,Texas St.,UTSA,72.0,66.0,72%,0,1,0
658,2023-11-17,Wisconsin,Robert Morris,78.0,54.0,99%,0,1,0
659,2023-11-17,East Tennessee St.,Davidson,67.0,69.0,42%,0,0,0
660,2023-11-17,N.C. State,Charleston Southern,81.0,61.0,97%,0,1,0
661,2023-11-17,Kent St.,Hampton,76.0,68.0,76%,0,1,1
662,2023-11-17,Grambling St.,Delaware St.,70.0,63.0,75%,0,1,0
663,2023-11-17,Nicholls St.,SIU Edwardsville,69.0,75.0,69%,0,0,1
664,2023-11-17,Saint Joseph's,Texas A&M Commerce,78.0,65.0,88%,0,1,0
665,2023-11-17,Pittsburgh,Jacksonville,73.0,57.0,92%,0,1,0
666,2023-11-17,Air Force,William & Mary,71.0,59.0,86%,0,1,0
667,2023-11-17,Massachusetts,Harvard,73.0,69.0,64%,0,1,0
668,2023-11-17,James Madison,Radford,74.0,69.0,67%,0,1,0
669,2023-11-17,Kentucky,Stonehill,84.0,56.0,99.5%,0,1,0
670,2023-11-17,Michigan St.,Butler,75.0,61.0,90%,0,1,0
671,2023-11-17,UC Irvine,Occidental,,,100%,0,1,0
672,2023-11-17,Elon,IUPUI,68.0,69.0,53%,0,0,1
673,2023-11-17,Iowa,Arkansas St.,81.0,67.0,89%,0,1,0
674,2023-11-17,Cal Baptist,Portland St.,74.0,69.0,69%,0,1,0
675,2023-11-17,South Alabama,Denver,77.0,65.0,85%,0,1,0
676,2023-11-17,Illinois,Valparaiso,84.0,57.0,99%,0,1,0
677,2023-11-17,Oklahoma,UT Rio Grande Valley,79.0,61.0,95%,0,1,0
678,2023-11-17,Weber St.,Gardner Webb,69.0,66.0,58%,0,1,1
679,2023-11-17,Northern Arizona,Purdue Fort Wayne,73.0,69.0,67%,0,1,1
680,2023-11-17,Arizona,Belmont,87.0,68.0,96%,0,1,0
681,2023-11-17,VMI,South Dakota,69.0,74.0,68%,0,0,1
682,2023-11-17,Lindenwood,Nebraska Omaha,69.0,76.0,74%,0,0,1
683,2023-11-17,DePaul,South Carolina,67.0,72.0,67%,0,0,1
684,2023-11-17,Fordham,Norfolk St.,71.0,65.0,71%,0,1,1
685,2023-11-17,Tulane,Sacramento St.,77.0,66.0,83%,0,1,0
686,2023-11-17,UTEP,Austin Peay,71.0,65.0,70%,0,1,0
687,2023-11-17,San Diego,Le Moyne,79.0,64.0,91%,0,1,0
688,2023-11-17,St. Thomas,Cal Poly,70.0,64.0,72%,0,1,1
689,2023-11-17,Eastern Kentucky,Tennessee Martin,84.0,72.0,87%,0,1,0
690,2023-11-17,Samford,South Carolina St.,82.0,65.0,94%,0,1,0
691,2023-11-17,Cal St. Northridge,Life Pacific,,,100%,0,1,0
692,2023-11-17,Duquesne,Rider,77.0,65.0,86%,0,1,0
693,2023-11-17,Missouri St.,Florida Gulf Coast,71.0,70.0,50%,0,1,1
694,2023-11-17,Yale,Colgate,76.0,71.0,68%,0,1,1
695,2023-11-17,Bowling Green,Bellarmine,74.0,69.0,66%,0,1,0
696,2023-11-17,Drexel,Fairfield,70.0,60.0,82%,0,1,0
697,2023-11-17,Memphis,Alabama St.,87.0,57.0,99.7%,0,1,0
698,2023-11-17,North Florida,Northwestern St.,77.0,69.0,75%,0,1,0
699,2023-11-17,Colorado St.,UMKC,77.0,61.0,93%,0,1,0
700,2023-11-17,TCU,Mississippi Valley St.,85.0,51.0,99.9%,0,1,0
701,2023-11-17,Alabama,Mercer,85.0,60.0,99%,0,1,0
702,2023-11-17,Georgia St.,Northern Illinois,74.0,68.0,72%,0,1,0
703,2023-11-17,Mississippi,Sam Houston St.,72.0,65.0,74%,0,1,0
704,2023-11-17,Florida,Florida St.,78.0,68.0,81%,0,1,0
705,2023-11-17,Winthrop,Holy Cross,79.0,65.0,90%,0,1,0
706,2023-11-17,Washington,Xavier,70.0,76.0,70%,0,0,1
707,2023-11-17,San Jose St.,Abilene Christian,70.0,71.0,50%,0,0,1
708,2023-11-17,Grand Canyon,San Francisco,71.0,68.0,60%,0,1,0
709,2023-11-17,Stanford,Eastern Washington,80.0,67.0,89%,0,1,0
710,2023-11-17,Miami OH,Coppin St.,77.0,63.0,90%,0,1,0
711,2023-11-17,Villanova,Maryland,71.0,68.0,61%,0,1,0
712,2023-11-17,Army,Quinnipiac,70.0,69.0,53%,0,1,0
713,2023-11-17,Penn St.,Morehead St.,75.0,64.0,84%,0,1,0
714,2023-11-17,Vanderbilt,Central Arkansas,85.0,66.0,96%,0,1,0
715,2023-11-17,Kansas St.,Providence,73.0,69.0,64%,0,1,1
716,2023-11-17,Saint Mary's,San Diego St.,64.0,65.0,54%,0,0,1
717,2023-11-17,Maine,Presbyterian,67.0,64.0,62%,0,1,1
718,2023-11-17,Michigan,Long Beach St.,80.0,68.0,86%,0,1,0
719,2023-11-17,North Carolina,UC Riverside,81.0,60.0,98%,0,1,0
720,2023-11-17,Miami FL,Georgia,73.0,72.0,55%,0,1,1
721,2023-11-17,Milwaukee,Luther,,,100%,0,1,0
722,2023-11-17,Arkansas,UNC Greensboro,77.0,62.0,92%,0,1,0
723,2023-11-17,Duke,Bucknell,84.0,55.0,99.7%,0,1,0
724,2023-11-17,Oregon,Tennessee St.,83.0,63.0,97%,0,1,0
725,2023-11-17,Pepperdine,UNLV,73.0,78.0,34%,0,0,0
726,2023-11-17,Idaho,Pacific Lutheran,,,100%,0,1,0
727,2023-11-17,UMBC,Sacred Heart,76.0,72.0,64%,0,1,0
728,2023-11-17,Youngstown St.,Utah Tech,77.0,71.0,71%,0,1,0
729,2023-11-18,La Salle,Southern Indiana,78.0,66.0,87%,0,1,0
730,2023-11-18,Cal Baptist,St. Thomas,73.0,66.0,74%,0,1,0
731,2023-11-18,Western Carolina,McNeese St.,76.0,72.0,63%,0,1,0
732,2023-11-18,George Washington,New Hampshire,76.0,68.0,76%,0,1,0
733,2023-11-18,Fairleigh Dickinson,Penn St. Schuylkill,,,100%,0,1,0
734,2023-11-18,Eastern Michigan,Cleveland St.,68.0,73.0,34%,0,0,0
735,2023-11-18,North Alabama,Jacksonville St.,71.0,69.0,59%,0,1,0
736,2023-11-18,Binghamton,Marist,69.0,66.0,59%,0,1,0
737,2023-11-18,Ohio,Detroit Mercy,81.0,68.0,88%,0,1,0
738,2023-11-18,Monmouth,Princeton,68.0,74.0,28%,0,0,0
739,2023-11-18,Middle Tennessee,Milligan,,,100%,0,1,0
